hanzi,tl,poj,frequency,is_variant,kautian,taigitv,itaigi,sitbut,taihoa,taijit,kungge,stti,khpoo
㔂甘蔗,lân kam-tsià,lân kam-chià,16,False,True,False,True,False,False,False,False,False,False
一個月,tsi̍t kò ge̍h,chi̍t kò ge̍h,16,False,True,False,False,False,False,False,False,False,False
一個月,tsi̍t kò gue̍h,chi̍t kò goe̍h,16,False,True,False,False,False,False,False,False,False,False
一口灶,tsi̍t kháu tsàu,chi̍t kháu chàu,16,False,True,False,False,False,False,False,False,False,False
一對時,tsi̍t tuì-sî,chi̍t tùi-sî,16,False,True,False,False,False,True,True,False,False,False
一月日,tsi̍t ge̍h-li̍t,chi̍t ge̍h-li̍t,16,False,True,False,False,False,False,False,False,False,False
一月日,tsi̍t gue̍h-ji̍t,chi̍t goe̍h-ji̍t,16,False,True,False,False,False,False,False,False,False,False
一甲子,tsi̍t kah-tsí,chi̍t kah-chí,16,False,True,False,False,False,False,False,False,False,False
佗一个,tó tsi̍t ê,tó chi̍t ê,16,False,True,False,False,False,False,False,False,False,False
假動作,ké tōng-tsok,ké tōng-chok,16,False,False,True,False,False,False,False,False,False,False
做店面,tsuè tiàm-bīn,chòe tiàm-bīn,16,False,True,False,False,False,False,False,False,False,False
做店面,tsò tiàm-bīn,chò tiàm-bīn,16,False,True,False,False,False,False,False,False,False,False
做散工,tsò suánn-kang,chò sóaⁿ-kang,16,False,False,True,False,False,False,False,False,False,False
充電柱,tshiong-tiān thiāu,chhiong-tiān thiāu,16,False,False,True,False,False,False,False,False,False,False
免數想,bián siàu-siūnn,bián siàu-siūⁿ,16,False,True,False,False,False,True,False,False,False,False
刺目眉,tshiah ba̍k-bâi,chhiah ba̍k-bâi,16,False,False,True,False,False,False,False,False,False,False
半月日,puànn ge̍h-li̍t,pòaⁿ ge̍h-li̍t,16,False,True,False,False,False,False,False,False,False,False
半月日,puànn gue̍h-ji̍t,pòaⁿ goe̍h-ji̍t,16,False,True,False,False,False,False,False,False,False,False
厚喙脣,kāu tshuì-tûn,kāu chhùi-tûn,16,False,False,True,False,False,False,False,False,False,False
去角質,khì kak-tsit,khì kak-chit,16,False,False,True,False,False,False,False,False,False,False
心慒慒,sim tso-tso,sim cho-cho,16,False,True,False,False,False,False,False,False,False,False
做散工,tsuè suánn-kang,chòe sóaⁿ-kang,16,False,False,True,False,False,False,False,False,False,False
惜面皮,sioh bīn-phê,sioh bīn-phê,16,False,True,False,False,False,False,False,False,False,False
插代誌,tshap tāi-tsì,chhap tāi-chì,16,False,True,False,False,False,False,False,False,False,False
揣頭路,tshuē thâu-lōo,chhōe thâu-lō͘,16,False,True,False,False,False,False,False,False,False,False
揣頭路,tshē thâu-lōo,chhē thâu-lō͘,16,False,True,False,False,False,False,False,False,False,False
揤電鈴,ji̍h tiān-lîng,ji̍h tiān-lêng,16,False,True,False,False,False,False,False,False,False,False
揤電鈴,tshi̍h tiān-lîng,chhi̍h tiān-lêng,16,False,True,False,False,False,False,False,False,False,False
搜身軀,tshiau sin-khu,chhiau sin-khu,16,False,True,False,False,False,False,False,False,False,False
搵豆油,ùn tāu-iû,ùn tāu-iû,16,False,True,False,False,False,True,False,False,False,False
摃電話,kòng tiān-uē,kòng tiān-ōe,16,False,True,False,False,False,True,False,False,False,False
撒胡椒,suah hôo-tsio,soah hô͘-chio,16,False,True,False,False,False,True,False,False,False,False
撒豆油,suah tāu-iû,soah tāu-iû,16,False,True,False,False,False,True,False,False,False,False
撨時鐘,tshiâu sî-tsing,chhiâu sî-cheng,16,False,True,False,False,False,False,False,False,False,False
擉算盤,tia̍k sǹg-puânn,tia̍k sǹg-pôaⁿ,16,False,True,False,False,False,False,False,False,False,False
擋袂牢,tòng buē tiâu,tòng bōe tiâu,16,False,True,False,True,False,False,False,False,False,False
擋袂牢,tòng bē tiâu,tòng bē tiâu,16,False,True,False,True,False,False,False,False,False,False
擠𤶃仔,tsik thiāu-á,chek thiāu-á,16,False,True,False,True,False,False,False,False,False,False
放予爛,pàng hōo nuā,pàng hō͘ nōa,16,False,False,True,False,False,False,False,False,False,False
放重利,pàng tāng-lāi,pàng tāng-lāi,16,False,True,False,False,False,True,True,False,False,False
敢毋是,kám m̄ sī,kám m̄ sī,16,False,True,False,False,False,False,False,False,False,False
敨中氣,tháu tiong-khuì,tháu tiong-khùi,16,False,True,False,False,False,False,False,False,False,False
敲薰屎,khà hun-sái,khà hun-sái,16,False,False,False,False,False,False,False,True,False,False
成月日,tsiânn ge̍h-li̍t,chiâⁿ ge̍h-li̍t,16,False,True,False,False,False,False,False,False,False,False
月圍箍,ge̍h uî-khoo,ge̍h ûi-kho͘,16,False,True,False,False,False,False,False,False,False,False
換喙齒,uānn tshuì-khí,ōaⁿ chhùi-khí,16,False,True,False,False,False,False,False,False,False,False
擼電話,lóo tiān-uē,ló͘ tiān-ōe,16,False,True,False,False,False,False,False,False,False,False
掣一趒,tshuah tsi̍t tiô,chhoah chi̍t tiô,16,False,True,False,False,False,False,False,False,False,False
拍粉底,phah hún-té,phah hún-té,16,False,False,True,False,False,False,False,False,False,False
成月日,tsiânn gue̍h-ji̍t,chiâⁿ goe̍h-ji̍t,16,False,True,False,False,False,False,False,False,False,False
手縫櫳,tshiú-phāng lang,chhiú-phāng lang,16,False,True,False,False,False,False,False,False,False,False
掖秧仔,iā ng-á,iā ng-á,16,False,True,False,False,False,False,False,False,False,False
手縫疏,tshiú-phāng se,chhiú-phāng se,16,False,True,False,False,False,True,False,False,False,False
扭尻川,gió kha-tshng,gió kha-chhng,16,False,True,False,False,False,False,False,False,False,False
扭尻川,ngiú kha-tshng,ngiú kha-chhng,16,False,True,False,False,False,True,False,False,False,False
抗𤶃仔,khòng thiāu-á,khòng thiāu-á,16,False,False,True,False,False,False,False,False,False,False
抹粉底,buah hún-té,boah hún-té,16,False,False,True,False,False,False,False,False,False,False
拌蠓仔,puānn báng-á,pōaⁿ báng-á,16,False,True,False,False,False,False,False,False,False,False
拍拳頭,phah kûn-thâu,phah kûn-thâu,16,False,True,False,False,False,True,False,False,False,False
敲電話,khà tiān-uē,khà tiān-ōe,16,False,True,False,False,False,False,False,False,False,False
拍金仔,phah kim-á,phah kim-á,16,False,True,False,False,False,False,False,False,False,False
挖人才,óo lîn-tsâi,ó͘ lîn-châi,16,False,False,True,False,False,False,False,False,False,False
掃塗跤,sàu thôo-kha,sàu thô͘-kha,16,False,True,False,False,False,False,False,False,False,False
挽喙齒,bán tshuì-khí,bán chhùi-khí,16,False,True,False,False,False,False,False,False,False,False
挨絃仔,e hiân-á,e hiân-á,16,False,True,False,False,False,False,False,False,False,False
捋頭毛,lua̍h thâu-mn̂g,loa̍h thâu-mn̂g,16,False,True,False,False,False,False,False,False,False,False
挖人才,óo jîn-tsâi,ó͘ jîn-châi,16,False,False,True,False,False,False,False,False,False,False
拜公媽,pài kong-má,pài kong-má,16,False,True,False,False,False,False,False,False,False,False
拍電話,phah tiān-uē,phah tiān-ōe,16,False,True,False,True,False,False,False,False,False,False
科技大樓,kho-ki tuā-lâu,kho-ki tōa-lâu,12,False,True,False,False,False,False,False,False,False,False
祖傳祕方,tsóo-thuân pì-hng,chó͘-thoân pì-hng,12,False,True,False,False,False,False,False,False,False,False
社群網站,siā-kûn bāng-tsām,siā-kûn bāng-chām,12,False,False,True,False,False,False,False,False,False,False
社群平台,siā-kûn pînn-tâi,siā-kûn pîⁿ-tâi,12,False,False,True,False,False,False,False,False,False,False
社群平台,siā-kûn pênn-tâi,siā-kûn pêⁿ-tâi,12,False,False,True,False,False,False,False,False,False,False
碗池趨枋,uánn-tî tshu-pang,óaⁿ-tî chhu-pang,12,False,False,True,False,False,False,False,False,False,False
積體電路,tsik-thé tiān-lōo,chek-thé tiān-lō͘,12,False,False,True,True,False,False,False,False,False,False
石川佳彥,tsio̍h-tshuan ka-gān,chio̍h-chhoan ka-gān,12,False,False,True,False,False,False,False,False,False,False
石仔香爐,tsio̍h ê hiunn-lôo,chio̍h ê hiuⁿ-lô͘,12,False,False,False,False,False,False,False,True,False,False
石仔秤錘,tsio̍h ê tshìn-thuî,chio̍h ê chhìn-thûi,12,False,False,False,False,False,False,False,True,False,False
短銃射擊,té-tshìng siā-kik,té-chhèng siā-kek,12,False,False,True,False,False,False,False,False,False,False
真愛碼頭,tsin-ài bé-thâu,chin-ài bé-thâu,12,False,True,False,False,False,False,False,False,False,False
相踏事件,sio-ta̍h sū-kiānn,sio-ta̍h sū-kiāⁿ,12,False,False,True,False,False,False,False,False,False,False
目箍暗暗,ba̍k-khoo àm-àm,ba̍k-kho͘ àm-àm,12,False,False,True,False,False,False,False,False,False,False
目睭蚶蚶,ba̍k-tsiu ham-ham,ba̍k-chiu ham-ham,12,False,False,True,False,False,False,False,False,False,False
盜壘失敗,tō-luí sit-pāi,tō-lúi sit-pāi,12,False,False,True,False,False,False,False,False,False,False
百頁豆腐,pah-ia̍h tāu-hū,pah-ia̍h tāu-hū,12,False,False,True,False,False,False,False,False,False,False
百貨公司,pah-hè kong-si,pah-hè kong-si,12,False,True,False,False,False,False,False,False,False,False
百貨公司,pah-huè kong-si,pah-hòe kong-si,12,False,True,False,False,False,False,False,False,False,False
生肌減油,senn-ki kiám-iû,seⁿ-ki kiám-iû,12,False,False,True,False,False,False,False,False,False,False
生酮飲食,sing-tông ím-si̍t,seng-tông ím-si̍t,12,False,False,True,False,False,False,False,False,False,False
產生得分,sán-sing tit-hun,sán-seng tit-hun,12,False,False,True,False,False,False,False,False,False,False
用捒的,iōng sak--ê,iōng sak--ê,12,False,False,True,False,False,False,False,False,False,False
用搝的,iōng giú--ê,iōng giú--ê,12,False,False,True,False,False,False,False,False,False,False
番麥羹湯,huan-be̍h kenn-thng,hoan-be̍h keⁿ-thng,12,False,False,True,True,False,False,False,False,False,False
番麥羹湯,huan-be̍h kinn-thng,hoan-be̍h kiⁿ-thng,12,False,False,True,False,False,False,False,False,False,False
空中對唱,khong-tiong tuì-tshiàng,khong-tiong tùi-chhiàng,12,False,False,True,False,False,False,False,False,False,False
畫面縮放,uī-bīn sok-hòng,ūi-bīn sok-hòng,12,False,False,True,False,False,False,False,False,False,False
疫情翻箍,i̍k-tsîng huan-khoo,e̍k-chêng hoan-kho͘,12,False,False,True,False,False,False,False,False,False,False
疫情較坐,i̍k-tsîng khah-tsē,e̍k-chêng khah-chē,12,False,False,True,False,False,False,False,False,False,False
疫情轉和,i̍k-tsîng tńg-hô,e̍k-chêng tńg-hô,12,False,False,True,False,False,False,False,False,False,False
白糊固定,pe̍h-kôo kòo-tīng,pe̍h-kô͘ kò͘-tēng,12,False,False,False,False,False,False,False,True,False,False
白紙革命,pe̍h-tsuá kik-bīng,pe̍h-chóa kek-bēng,12,False,False,True,False,False,False,False,False,False,False
生肌減油,sinn-ki kiám-iû,siⁿ-ki kiám-iû,12,False,False,True,False,False,False,False,False,False,False
畫面縮放,uē-bīn sok-hòng,ōe-bīn sok-hòng,12,False,False,True,False,False,False,False,False,False,False
繼承走者,kè-sîng tsáu-tsiá,kè-sêng cháu-chiá,12,False,False,True,False,False,False,False,False,False,False
空架雪車,khang-kè seh-tshia,khang-kè seh-chhia,12,False,False,True,False,False,False,False,False,False,False
聯合醫院,liân-ha̍p pīnn-īnn,liân-ha̍p pīⁿ-īⁿ,12,False,True,False,False,False,False,False,False,False,False
繼承失分,kè-sîng sit-hun,kè-sêng sit-hun,12,False,False,True,False,False,False,False,False,False,False
美國煙腸,bí-kok ian-tshiâng,bí-kok ian-chhiâng,12,False,False,True,False,False,False,False,False,False,False
耐震係數,nāi-tsìn hē-sòo,nāi-chìn hē-sò͘,12,False,False,True,False,False,False,False,False,False,False
聖功醫院,sìng-kong pēnn-īnn,sèng-kong pēⁿ-īⁿ,12,False,True,False,False,False,False,False,False,False,False
聖功醫院,sìng-kong pīnn-īnn,sèng-kong pīⁿ-īⁿ,12,False,True,False,False,False,False,False,False,False,False
聖嬰現象,sìng-ing hiān-siōng,sèng-eng hiān-siōng,12,False,False,True,False,False,False,False,False,False,False
聯合醫院,liân-ha̍p pēnn-īnn,liân-ha̍p pēⁿ-īⁿ,12,False,True,False,False,False,False,False,False,False,False
肇事逃逸,tiāu-sū tô-i̍k,tiāu-sū tô-e̍k,12,False,False,True,False,False,False,False,False,False,False
空氣短銃,khong-khì té-tshìng,khong-khì té-chhèng,12,False,False,True,False,False,False,False,False,False,False
育成教練,io̍k-sîng kàu-liān,io̍k-sêng kàu-liān,12,False,False,True,False,False,False,False,False,False,False
自培選手,tsū-puê suán-tshiú,chū-pôe soán-chhiú,12,False,False,True,False,False,False,False,False,False,False
自由組手,tsū-iû tsoo-tshiú,chū-iû cho͘-chhiú,12,False,False,True,False,False,False,False,False,False,False
自由體操,tsū-iû thé-tshau,chū-iû thé-chhau,12,False,False,True,False,False,False,False,False,False,False
自重訓練,tsū-tāng hùn-liān,chū-tāng hùn-liān,12,False,False,True,False,False,False,False,False,False,False
球類比賽,kiû-luī pí-sài,kiû-lūi pí-sài,12,False,False,True,False,False,False,False,False,False,False
臺北小城,tâi-pak sió-siânn,tâi-pak sió-siâⁿ,12,False,True,False,False,False,False,False,False,False,False
緩衝時間,uān-tshiong sî-kan,oān-chhiong sî-kan,12,False,False,True,False,False,False,False,False,False,False
經貿園區,king-bōo hn̂g-khu,keng-bō͘ hn̂g-khu,12,False,True,False,False,False,False,False,False,False,False
絕地求生,tsua̍t-tē kiû-sing,choa̍t-tē kiû-seng,12,False,False,True,False,False,False,False,False,False,False
絕地求生,tsua̍t-tuē kiû-sing,choa̍t-tōe kiû-seng,12,False,False,True,False,False,False,False,False,False,False
空浮幼粒,khong-phû iù-lia̍p,khong-phû iù-lia̍p,12,False,False,True,False,False,False,False,False,False,False
競技體操,kīng-ki thé-tshau,kēng-ki thé-chhau,12,False,False,True,False,False,False,False,False,False,False
競速溜冰,kīng-sok liu-ping,kēng-sok liu-peng,12,False,False,True,False,False,False,False,False,False,False
競速趨冰,kīng-sok tshu-ping,kēng-sok chhu-peng,12,False,False,True,False,False,False,False,False,False,False
競速趨輪,kīng-sok tshu-lián,kēng-sok chhu-lián,12,False,False,True,False,False,False,False,False,False,False
竹仔屏風,tik-á pîn-hong,tek-á pîn-hong,12,False,False,False,False,False,False,False,True,False,False
竹編花籃,tik-pinn hue-nâ,tek-piⁿ hoe-nâ,12,False,False,False,False,False,False,False,True,False,False
筋肉收束,kin-bah siu-sok,kin-bah siu-sok,12,False,False,True,False,False,False,False,False,False,False
粗菜便飯,tshoo-tshài piān-pn̄g,chho͘-chhài piān-pn̄g,12,False,True,False,False,False,False,False,False,False,False
精華剪輯,tsing-huâ tsián-tsi̍p,cheng-hôa chián-chi̍p,12,False,False,True,False,False,False,False,False,False,False
紅玉紅茶,âng-gi̍k âng-tê,âng-ge̍k âng-tê,12,False,False,True,False,False,False,False,False,False,False
細粒圓麭,sè lia̍p înn-pháng,sè lia̍p îⁿ-pháng,12,False,False,True,False,False,False,False,False,False,False
細間房間,sè-king pâng-king,sè-keng pâng-keng,12,False,False,True,False,False,False,False,False,False,False
組態設定,tsoo-thài siat-tīng,cho͘-thài siat-tēng,12,False,False,True,False,False,False,False,False,False,False
絕囝絕孫,tse̍h kiánn tse̍h sun,che̍h kiáⁿ che̍h sun,12,False,True,False,False,False,False,False,False,False,False
生態園區,sing-thài hn̂g-khu,seng-thài hn̂g-khu,12,False,True,False,False,False,False,False,False,False,False
淡金鄧公,tām-kim tīng-kong,tām-kim tēng-kong,12,False,True,False,False,False,False,False,False,False,False
現代五項,hiān-tāi gōo-hāng,hiān-tāi gō͘-hāng,12,False,False,True,False,False,False,False,False,False,False
淡江大學,tām-kang tāi-ha̍k,tām-kang tāi-ha̍k,12,False,True,False,True,False,False,False,False,False,False
法式輾球,huat-sik lìn-kiû,hoat-sek lìn-kiû,12,False,False,True,False,False,False,False,False,False,False
泰山貴和,thài-san kuì-hô,thài-san kùi-hô,12,False,True,False,False,False,False,False,False,False,False
泰式奶茶,thài-sik ling-tê,thài-sek leng-tê,12,False,False,True,False,False,False,False,False,False,False
泰式奶茶,thài-sik ni-tê,thài-sek ni-tê,12,False,False,True,False,False,False,False,False,False,False
活取器官,ua̍h-tshú khì-kuan,oa̍h-chhú khì-koan,12,False,False,True,False,False,False,False,False,False,False
海水倒激,hái-tsuí tò-kik,hái-chúi tò-kek,12,False,True,False,False,False,False,False,False,False,False
海水浴場,hái-tsuí i̍k-tiûnn,hái-chúi e̍k-tiûⁿ,12,False,True,True,False,False,False,False,False,False,False
淡金北新,tām-kim pak-sin,tām-kim pak-sin,12,False,True,False,False,False,False,False,False,False,False
王牌投手,ông-pâi tâu-tshiú,ông-pâi tâu-chhiú,12,False,False,True,False,False,False,False,False,False,False
臺大醫院,tâi-tāi pēnn-īnn,tâi-tāi pēⁿ-īⁿ,12,False,True,False,False,False,False,False,False,False,False
淨零排放,tsīng-lîng pâi-hòng,chēng-lêng pâi-hòng,12,False,False,True,True,False,False,False,False,False,False
深色模式,tshim-sik bôo-sik,chhim-sek bô͘-sek,12,False,False,True,False,False,False,False,False,False,False
混合雙打,hūn-ha̍p siang-tánn,hūn-ha̍p siang-táⁿ,12,False,False,True,False,False,False,False,False,False,False
淺色模式,tshián-sik bôo-sik,chhián-sek bô͘-sek,12,False,False,True,False,False,False,False,False,False,False
清壘打者,tshing-luí tánn-tsiá,chheng-lúi táⁿ-chiá,12,False,False,True,False,False,False,False,False,False,False
溫室效應,un-sik hāu-ìng,un-sek hāu-èng,12,False,True,True,True,False,False,False,False,False,False
法式輾球,huat-sik liàn-kiû,hoat-sek liàn-kiû,12,False,False,True,False,False,False,False,False,False,False
法國長麭,huat-kok tn̂g-pháng,hoat-kok tn̂g-pháng,12,False,False,True,False,False,False,False,False,False,False
油水平衡,iû-tsuí pîng-hîng,iû-chúi pêng-hêng,12,False,False,True,False,False,False,False,False,False,False
油廠國小,iû-tshiúnn kok-sió,iû-chhiúⁿ kok-sió,12,False,True,False,False,False,False,False,False,False,False
步銃射擊,pōo-tshìng siā-kik,pō͘-chhèng siā-kek,12,False,False,True,False,False,False,False,False,False,False
武藝運動,bú-gē ūn-tōng,bú-gē ūn-tōng,12,False,False,True,False,False,False,False,False,False,False
殕色地帶,phú-sik tuē-tài,phú-sek tōe-tài,12,False,False,True,False,False,False,False,False,False,False
殕色地帶,phú-sik tē-tài,phú-sek tē-tài,12,False,False,True,False,False,False,False,False,False,False
毛管空粗,mn̂g-kńg-khang tshoo,mn̂g-kńg-khang chho͘,12,False,False,True,False,False,False,False,False,False,False
氣墊粉餅,khì-tiām hún-piánn,khì-tiām hún-piáⁿ,12,False,False,True,False,False,False,False,False,False,False
水上比賽,tsuí-siōng pí-sài,chúi-siōng pí-sài,12,False,False,True,False,False,False,False,False,False,False
水上活動,tsuí-siōng ua̍h-tāng,chúi-siōng oa̍h-tāng,12,False,False,True,False,False,False,False,False,True,False
水上活動,tsuí-siōng ua̍h-tōng,chúi-siōng oa̍h-tōng,12,False,False,True,False,False,False,False,False,True,False
水上芭蕾,tsuí-siōng pa-lé,chúi-siōng pa-lé,12,False,False,True,False,False,False,False,False,False,False
水上警察,tsuí-siōng kíng-tshat,chúi-siōng kéng-chhat,12,False,False,True,False,False,False,True,False,False,False
水上運動,tsuí-siōng ūn-tōng,chúi-siōng ūn-tōng,12,False,False,True,False,False,False,False,False,False,False
永安市場,íng-an tshī-tiûnn,éng-an chhī-tiûⁿ,12,False,True,False,False,False,False,False,False,False,False
沖泡飲品,tshiong-phàu ím-phín,chhiong-phàu ím-phín,12,False,False,True,False,False,False,False,False,False,False
沙埔排球,sua-poo pâi-kiû,soa-po͘ pâi-kiû,12,False,False,True,False,False,False,False,False,True,False
溫室氣體,un-sik khì-thé,un-sek khì-thé,12,False,False,True,False,False,False,False,False,True,False
滑輪搝落,ku̍t-lián giú-lo̍h,ku̍t-lián giú-lo̍h,12,False,False,True,False,False,False,False,False,False,False
滑輪搝落,ku̍t-lián khiú-lo̍h,ku̍t-lián khiú-lo̍h,12,False,False,True,False,False,False,False,False,False,False
無線耳機,bô-suànn hī-ki,bô-sòaⁿ hī-ki,12,False,False,True,False,False,False,False,False,False,False
無線齒盤,bô-suànn khí-puânn,bô-sòaⁿ khí-pôaⁿ,12,False,False,True,False,False,False,False,False,False,False
無話通講,bô uē thang kóng,bô ōe thang kóng,12,False,True,False,False,False,False,False,False,False,False
熟似人客,si̍k-sāi lâng-kheh,se̍k-sāi lâng-kheh,12,False,False,True,False,False,False,False,False,False,False
熱壓俗麭,jia̍t-ap sio̍k-pháng,jia̍t-ap sio̍k-pháng,12,False,False,True,False,False,False,False,False,False,False
熱壓俗麭,lia̍t-ap sio̍k-pháng,lia̍t-ap sio̍k-pháng,12,False,False,True,False,False,False,False,False,False,False
燒幾粒仔,sio kuí lia̍p-á,sio kúi lia̍p-á,12,False,False,True,False,False,False,False,False,False,False
營養午餐,îng-ióng ngóo-tshan,êng-ióng ngó͘-chhan,12,False,False,True,True,False,False,False,False,False,False
牛牢捕手,gû-tiâu póo-tshiú,gû-tiâu pó͘-chhiú,12,False,False,True,False,False,False,False,False,False,False
牛牢教練,gû-tiâu kàu-liān,gû-tiâu kàu-liān,12,False,False,True,False,False,False,False,False,False,False
牛頭馬面,gû-thâu bé-bīn,gû-thâu bé-bīn,12,False,True,False,False,False,False,False,False,False,False
特效化妝,ti̍k-hāu huà-tsong,te̍k-hāu hòa-chong,12,False,False,True,False,False,False,False,False,False,False
犧牲飛球,hi-sing hui-kiû,hi-seng hui-kiû,12,False,False,True,False,False,False,False,False,False,False
玉城丹尼,gio̍k-siânn tan-lî,gio̍k-siâⁿ tan-lî,12,False,False,True,False,False,False,False,False,False,False
玉城丹尼,gio̍k-siânn tan-nî,gio̍k-siâⁿ tan-nî,12,False,False,True,False,False,False,False,False,False,False
王梨蝦球,ông-lâi hê-kiû,ông-lâi hê-kiû,12,False,False,True,False,False,False,False,False,False,False
無線耳機,bô-suànn hīnn-ki,bô-sòaⁿ hīⁿ-ki,12,False,False,True,False,False,False,False,False,False,False
無線滑鼠,bô-suànn ku̍t-tshú,bô-sòaⁿ ku̍t-chhú,12,False,False,True,False,False,False,False,False,False,False
滑鼠停留,ku̍t-tshí thîng-liû,ku̍t-chhí thêng-liû,12,False,False,True,False,False,False,False,False,False,False
無線滑鼠,bô-suànn ku̍t-tshí,bô-sòaⁿ ku̍t-chhí,12,False,False,True,False,False,False,False,False,False,False
滑鼠停留,ku̍t-tshú thîng-liû,ku̍t-chhú thêng-liû,12,False,False,True,False,False,False,False,False,False,False
漆釉的筆,tshat-iu ê pit,chhat-iu ê pit,12,False,False,False,False,False,False,False,True,False,False
潛艇割包,tsiâm-thíng kuah-pau,chiâm-théng koah-pau,12,False,False,True,False,False,False,False,False,False,False
澎湖菜瓜,phênn-ôo tshài-kue,phêⁿ-ô͘ chhài-koe,12,False,True,False,False,False,False,False,False,False,False
澎湖菜瓜,phînn-ôo tshài-kue,phîⁿ-ô͘ chhài-koe,12,False,True,False,False,False,False,False,False,False,False
濃縮咖啡,lông-sok ka-pi,lông-sok ka-pi,12,False,False,True,True,False,False,False,False,False,False
濱海沙崙,pin-hái sua-lūn,pin-hái soa-lūn,12,False,True,False,False,False,False,False,False,False,False
濱海義山,pin-hái gī-san,pin-hái gī-san,12,False,True,False,False,False,False,False,False,False,False
濾掛咖啡,lī-kuà ka-pi,lī-kòa ka-pi,12,False,False,True,False,False,False,False,False,False,False
濾掛咖啡,lū-kuà ka-pi,lū-kòa ka-pi,12,False,False,True,False,False,False,False,False,False,False
烏青凝血,oo-tshenn gîng-hueh,o͘-chheⁿ gêng-hoeh,12,False,True,False,False,False,False,False,False,False,False
烏青凝血,oo-tshinn gîng-huih,o͘-chhiⁿ gêng-huih,12,False,True,False,False,False,False,False,False,False,False
烏頭粉刺,oo-thâu hún-tshì,o͘-thâu hún-chhì,12,False,False,True,False,False,False,False,False,False,False
無到一半,bô kàu tsi̍t-puànn,bô kàu chi̍t-pòaⁿ,12,False,True,False,False,False,False,False,False,False,False
無痕模式,bô-hûn bôo-sik,bô-hûn bô͘-sek,12,False,False,True,False,False,False,False,False,False,False
臺北車站,tâi-pak tshia-tsām,tâi-pak chhia-chām,12,False,True,False,False,False,False,False,False,False,False
走直的,tsáu ti̍t--ê,cháu ti̍t--ê,12,False,False,True,False,False,False,False,False,False,False
臺大醫院,tâi-tāi pīnn-īnn,tâi-tāi pīⁿ-īⁿ,12,False,True,False,False,False,False,False,False,False,False
防呆機制,hông-tai ki-tsè,hông-tai ki-chè,12,False,False,True,False,False,False,False,False,False,False
附加功能,hù-ka kong-lîng,hù-ka kong-lêng,12,False,False,True,False,False,False,False,False,False,False
附加功能,hū-ka kong-lîng,hū-ka kong-lêng,12,False,False,True,False,False,False,False,False,False,False
隨溶咖啡,suî-iûnn ka-pi,sûi-iûⁿ ka-pi,12,False,False,True,False,False,False,False,False,False,False
隱形目鏡,ún-hîng ba̍k-kiànn,ún-hêng ba̍k-kiàⁿ,12,False,False,True,True,False,False,False,False,False,False
隱形缺氧,ún-hîng khuat-ióng,ún-hêng khoat-ióng,12,False,False,True,False,False,False,False,False,False,False
雙殺機會,siang-sat ki-huē,siang-sat ki-hōe,12,False,False,True,False,False,False,False,False,False,False
雲端硬碟,hûn-tuan ngē-tia̍p,hûn-toan ngē-tia̍p,12,False,False,True,False,False,False,False,False,False,False
雲端硬碟,hûn-tuan ngī-tia̍p,hûn-toan ngī-tia̍p,12,False,False,True,False,False,False,False,False,False,False
電子支付,tiān-tsú tsi-hù,tiān-chú chi-hù,12,False,False,True,False,False,False,False,False,True,False
露式相偃,lōo-sik sio-ián,lō͘-sek sio-ián,12,False,False,True,False,False,False,False,False,False,False
靜態伸輪,tsīng-thài tshun-lûn,chēng-thài chhun-lûn,12,False,False,True,False,False,False,False,False,False,False
韻律體操,ūn-lu̍t thé-tshau,ūn-lu̍t thé-chhau,12,False,False,True,False,False,False,False,False,False,False
頂目睫毛,tíng ba̍k-tsiah-mn̂g,téng ba̍k-chiah-mn̂g,12,False,False,True,False,False,False,False,False,False,False
頂目睫毛,tíng ba̍k-tsiap-mn̂g,téng ba̍k-chiap-mn̂g,12,False,False,True,False,False,False,False,False,False,False
預備裁判,ī-pī tshâi-phuànn,ī-pī chhâi-phòaⁿ,12,False,False,True,False,False,False,False,False,False,False
防曝係數,hông-pha̍k hē-sòo,hông-pha̍k hē-sò͘,12,False,False,True,False,False,False,False,False,False,False
關門投手,kuinn-mn̂g tâu-tshiú,kuiⁿ-mn̂g tâu-chhiú,12,False,False,True,False,False,False,False,False,False,False
預備選手,ī-pī suán-tshiú,ī-pī soán-chhiú,12,False,False,True,False,False,False,False,False,False,False
關門投手,kuainn-mn̂g tâu-tshiú,koaiⁿ-mn̂g tâu-chhiú,12,False,False,True,False,False,False,False,False,False,False
酒精棉片,tsiú-tsing mî-phìnn,chiú-cheng mî-phìⁿ,12,False,False,True,False,False,False,False,False,False,False
重量訓練,tāng-liōng hùn-liān,tāng-liōng hùn-liān,12,False,False,True,False,False,False,False,False,False,False
野手教練,iá-tshiú kàu-liān,iá-chhiú kàu-liān,12,False,False,True,False,False,False,False,False,False,False
野手選擇,iá-tshiú suán-ti̍k,iá-chhiú soán-te̍k,12,False,False,True,False,False,False,False,False,False,False
金璇王梨,kim-suān ông-lâi,kim-soān ông-lâi,12,False,False,True,False,False,False,False,False,False,False
銃子篋仔,tshìng-tsí kheh-á,chhèng-chí kheh-á,12,False,False,True,False,False,False,False,False,False,False
鋸齒打線,kì-khí tánn-suànn,kì-khí táⁿ-sòaⁿ,12,False,False,True,False,False,False,False,False,False,False
